# §35 full grid (E67 rev: full-bridge tanks, LOW/HIGH mode edge at 500 V, PSM at f_max, line-tracking bus floor), averaged fidelity; PASS = Tj<=150, Ip_rms<=tank class (78/100/120 A rms), fn in [0.45,1.45], eta floor
sku,Vin,Vout,load,temp,mode,ctl,Pout_W,bus_V,fn,Ip_rms_A,Iline_A,eta_pct,Tj_pfc_C,Tj_llc_C,PASS,notes,Tj_jbs_C,Woff_pos_W,Itoff_A
40kw,475,400,0.75,room,PAR,PFM,30000,830,1.082,47.6,38,97.6,60,65,PASS,,56,33.2,49.8
40kw,475,400,0.75,hot,PAR,PFM,30000,830,1.082,47.6,38,97.59,91,95,PASS,,86,33.2,49.8
40kw,475,400,1,cold,PAR,PFM,40000,830,1.081,60.6,50.6,97.5,31,33,PASS,,26,35.9,53.9
40kw,475,400,1,room,PAR,PFM,40000,830,1.081,60.6,50.6,97.47,68,70,PASS,,61,35.9,53.9
40kw,475,400,1,hot,PAR,PFM,40000,830,1.081,60.6,50.6,97.45,99,101,PASS,,91,35.9,53.9
40kw,475,500,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,500,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,500,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,500,0.05,cold,PAR,PFM,2000,830,0.609,47.7,2.5,88.6,11,25,PASS,,10,25.3,67.5
40kw,475,500,0.05,room,PAR,PFM,2000,830,0.609,47.7,2.5,88.59,46,61,PASS,,45,25.3,67.5
40kw,475,500,0.05,hot,PAR,PFM,2000,830,0.609,47.7,2.5,88.59,76,92,PASS,,75,25.3,67.5
40kw,475,500,0.1,cold,PAR,PFM,4000,830,0.608,47.9,5.1,93.55,12,25,PASS,,11,25.4,67.8
40kw,475,500,0.1,room,PAR,PFM,4000,830,0.608,47.9,5.1,93.55,47,61,PASS,,46,25.4,67.8
40kw,475,500,0.1,hot,PAR,PFM,4000,830,0.608,47.9,5.1,93.55,77,92,PASS,,76,25.4,67.8
40kw,475,500,0.25,cold,PAR,PFM,10000,830,0.607,49.1,12.7,96.67,14,26,PASS,,12,26,69.5
40kw,475,500,0.25,room,PAR,PFM,10000,830,0.607,49.1,12.7,96.67,49,62,PASS,,47,26,69.5
40kw,475,500,0.25,hot,PAR,PFM,10000,830,0.607,49.1,12.7,96.66,79,93,PASS,,77,26,69.5
40kw,475,500,0.5,cold,PAR,PFM,20000,830,0.602,53.3,25.3,97.57,19,28,PASS,,15,27.9,75.4
40kw,475,500,0.5,room,PAR,PFM,20000,830,0.602,53.3,25.3,97.56,54,64,PASS,,50,27.9,75.4
40kw,475,500,0.5,hot,PAR,PFM,20000,830,0.602,53.3,25.3,97.55,84,95,PASS,,80,27.9,75.4
40kw,475,500,0.75,cold,PAR,PFM,30000,830,0.592,59.7,38,97.72,25,31,PASS,,18,30.8,84.4
40kw,475,500,0.75,room,PAR,PFM,30000,830,0.592,59.7,38,97.7,60,67,PASS,,53,30.8,84.4
40kw,475,500,0.75,hot,PAR,PFM,30000,830,0.592,59.7,38,97.69,91,99,PASS,,83,30.8,84.4
40kw,475,500,1,cold,PAR,PFM,40000,830,0.577,67.7,50.6,97.73,31,33,PASS,,22,29.2,82.1
40kw,475,500,1,room,PAR,PFM,40000,830,0.577,67.7,50.6,97.71,68,70,PASS,,57,29.2,82.1
40kw,475,500,1,hot,PAR,PFM,40000,830,0.577,67.7,50.6,97.69,99,102,PASS,,87,29.2,82.1
40kw,475,500,0,cold,SER,IDLE,0,725,,0,0,,,,PASS,standby
40kw,475,500,0,room,SER,IDLE,0,725,,0,0,,,,PASS,standby
40kw,475,500,0,hot,SER,IDLE,0,725,,0,0,,,,PASS,standby
40kw,475,500,0.05,cold,SER,PSM,2000,725,1.45,11,2.5,91.29,11,23,PASS,,11,13.7,17.6
40kw,475,500,0.05,room,SER,PSM,2000,725,1.45,11,2.5,91.28,46,58,PASS,,46,13.7,17.6
40kw,475,500,0.05,hot,SER,PSM,2000,725,1.45,11,2.5,91.28,76,88,PASS,,76,13.7,17.6
40kw,475,500,0.1,cold,SER,PSM,4000,725,1.45,13.5,5.1,94.64,11,23,PASS,,12,16.9,21.6
40kw,475,500,0.1,room,SER,PSM,4000,725,1.45,13.5,5.1,94.64,46,58,PASS,,47,16.9,21.6
40kw,475,500,0.1,hot,SER,PSM,4000,725,1.45,13.5,5.1,94.64,76,88,PASS,,77,16.9,21.6
40kw,475,500,0.25,cold,SER,PSM,10000,725,1.45,24.8,12.7,96.44,13,24,PASS,,15,31,39.7
40kw,475,500,0.25,room,SER,PSM,10000,725,1.45,24.8,12.7,96.44,49,59,PASS,,50,31,39.7
40kw,475,500,0.25,hot,SER,PSM,10000,725,1.45,24.8,12.7,96.43,79,89,PASS,,80,31,39.7
40kw,475,500,0.5,cold,SER,PSM,20000,725,1.45,46.4,25.3,96.63,18,39,PASS,,22,58,74.3
40kw,475,500,0.5,room,SER,PSM,20000,725,1.45,46.4,25.3,96.62,53,74,PASS,,57,58,74.3
40kw,475,500,0.5,hot,SER,PSM,20000,725,1.45,46.4,25.3,96.61,83,105,PASS,,87,58,74.3
40kw,475,500,0.75,cold,SER,PSM,30000,725,1.45,68.8,38,96.36,22,57,PASS,,31,85.9,110
40kw,475,500,0.75,room,SER,PSM,30000,725,1.45,68.8,38,96.35,58,94,PASS,,66,85.9,110
40kw,475,500,0.75,hot,SER,PSM,30000,725,1.45,68.8,38,96.34,88,126,PASS,,96,85.9,110
40kw,475,500,1,cold,SER,PSM,40000,725,1.45,91.3,50.6,95.99,28,80,PASS,,43,114,146
40kw,475,500,1,room,SER,PSM,40000,725,1.45,91.3,50.6,95.98,63,120,PASS,,78,114,146
40kw,475,500,1,hot,SER,PSM,40000,725,1.45,84.9,47.1,96.07,92,145,PASS,thermal derate to 93% ,104,106.1,135.9
40kw,475,750,0,cold,SER,IDLE,0,789,,0,0,,,,PASS,standby
40kw,475,750,0,room,SER,IDLE,0,789,,0,0,,,,PASS,standby
40kw,475,750,0,hot,SER,IDLE,0,789,,0,0,,,,PASS,standby
40kw,475,750,0.05,cold,SER,PFM,2000,789,1.119,19.7,2.5,92.73,11,18,PASS,,11,18.3,27.8
40kw,475,750,0.05,room,SER,PFM,2000,789,1.119,19.7,2.5,92.73,46,53,PASS,,46,18.3,27.8
40kw,475,750,0.05,hot,SER,PFM,2000,789,1.119,19.7,2.5,92.73,76,83,PASS,,76,18.3,27.8
40kw,475,750,0.1,cold,SER,PFM,4000,789,1.119,20.4,5.1,95.71,11,18,PASS,,11,18.9,28.8
40kw,475,750,0.1,room,SER,PFM,4000,789,1.119,20.4,5.1,95.71,46,54,PASS,,46,18.9,28.8
40kw,475,750,0.1,hot,SER,PFM,4000,789,1.119,20.4,5.1,95.71,76,84,PASS,,76,18.9,28.8
40kw,475,750,0.25,cold,SER,PFM,10000,789,1.118,24.6,12.7,97.37,14,20,PASS,,13,22.8,34.9
40kw,475,750,0.25,room,SER,PFM,10000,789,1.118,24.6,12.7,97.36,49,56,PASS,,48,22.8,34.9
40kw,475,750,0.25,hot,SER,PFM,10000,789,1.118,24.6,12.7,97.36,79,86,PASS,,78,22.8,34.9
40kw,475,750,0.5,cold,SER,PFM,20000,789,1.117,36,25.3,97.71,18,25,PASS,,17,29.1,44.4
40kw,475,750,0.5,room,SER,PFM,20000,789,1.117,36,25.3,97.7,53,60,PASS,,52,29.1,44.4
40kw,475,750,0.5,hot,SER,PFM,20000,789,1.117,36,25.3,97.69,84,91,PASS,,82,29.1,44.4
40kw,475,750,0.75,cold,SER,PFM,30000,789,1.115,49.4,38,97.68,23,29,PASS,,22,32.3,49.5
40kw,475,750,0.75,room,SER,PFM,30000,789,1.115,49.4,38,97.67,59,65,PASS,,57,32.3,49.5
40kw,475,750,0.75,hot,SER,PFM,30000,789,1.115,49.4,38,97.66,89,96,PASS,,87,32.3,49.5
40kw,475,750,1,cold,SER,PFM,40000,789,1.113,63.6,50.6,97.52,29,34,PASS,,28,36.4,55.8
40kw,475,750,1,room,SER,PFM,40000,789,1.113,63.6,50.6,97.51,65,71,PASS,,63,36.4,55.8
40kw,475,750,1,hot,SER,PFM,40000,789,1.113,63.6,50.6,97.49,96,103,PASS,,93,36.4,55.8
40kw,475,1000,0,cold,SER,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,1000,0,room,SER,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,1000,0,hot,SER,IDLE,0,830,,0,0,,,,PASS,standby
40kw,475,1000,0.05,cold,SER,PFM,2000,830,0.609,47.7,2.5,88.68,11,25,PASS,,10,25.3,67.5
40kw,475,1000,0.05,room,SER,PFM,2000,830,0.609,47.7,2.5,88.68,46,61,PASS,,45,25.3,67.5
40kw,475,1000,0.05,hot,SER,PFM,2000,830,0.609,47.7,2.5,88.68,76,92,PASS,,75,25.3,67.5
40kw,475,1000,0.1,cold,SER,PFM,4000,830,0.608,47.9,5.1,93.64,12,25,PASS,,11,25.4,67.8
40kw,475,1000,0.1,room,SER,PFM,4000,830,0.608,47.9,5.1,93.64,47,61,PASS,,46,25.4,67.8
40kw,475,1000,0.1,hot,SER,PFM,4000,830,0.608,47.9,5.1,93.64,77,92,PASS,,76,25.4,67.8
40kw,475,1000,0.25,cold,SER,PFM,10000,830,0.607,49.1,12.7,96.77,14,26,PASS,,12,26,69.5
40kw,475,1000,0.25,room,SER,PFM,10000,830,0.607,49.1,12.7,96.76,49,62,PASS,,47,26,69.5
40kw,475,1000,0.25,hot,SER,PFM,10000,830,0.607,49.1,12.7,96.76,79,93,PASS,,77,26,69.5
40kw,475,1000,0.5,cold,SER,PFM,20000,830,0.602,53.3,25.3,97.67,19,28,PASS,,15,27.9,75.4
40kw,475,1000,0.5,room,SER,PFM,20000,830,0.602,53.3,25.3,97.66,54,64,PASS,,50,27.9,75.4
40kw,475,1000,0.5,hot,SER,PFM,20000,830,0.602,53.3,25.3,97.65,84,95,PASS,,80,27.9,75.4
40kw,475,1000,0.75,cold,SER,PFM,30000,830,0.592,59.7,38,97.82,25,31,PASS,,18,30.8,84.4
40kw,475,1000,0.75,room,SER,PFM,30000,830,0.592,59.7,38,97.8,60,67,PASS,,53,30.8,84.4
40kw,475,1000,0.75,hot,SER,PFM,30000,830,0.592,59.7,38,97.79,91,99,PASS,,83,30.8,84.4
40kw,475,1000,1,cold,SER,PFM,40000,830,0.577,67.7,50.6,97.84,31,33,PASS,,22,29.2,82.1
40kw,475,1000,1,room,SER,PFM,40000,830,0.577,67.7,50.6,97.81,68,70,PASS,,57,29.2,82.1
40kw,475,1000,1,hot,SER,PFM,40000,830,0.577,67.7,50.6,97.79,99,102,PASS,,87,29.2,82.1
50kw,285,150,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,150,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,150,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,150,0.05,cold,PAR,PSM,1253,650,1.45,8.7,2.6,80.09,10,43,PASS,,11,7.4,14
50kw,285,150,0.05,room,PAR,PSM,1253,650,1.45,8.7,2.6,80.09,45,78,PASS,,46,7.4,14
50kw,285,150,0.05,hot,PAR,PSM,1253,650,1.45,8.7,2.6,80.09,65,98,PASS,,66,7.4,14
50kw,285,150,0.1,cold,PAR,PSM,2505,650,1.45,12,5.3,87.72,11,43,PASS,,11,10.1,19.2
50kw,285,150,0.1,room,PAR,PSM,2505,650,1.45,12,5.3,87.71,46,78,PASS,,46,10.1,19.2
50kw,285,150,0.1,hot,PAR,PSM,2505,650,1.45,12,5.3,87.71,66,98,PASS,,66,10.1,19.2
50kw,285,150,0.25,cold,PAR,PSM,6263,650,1.45,24.8,13.2,92.57,13,44,PASS,,14,20.9,39.6
50kw,285,150,0.25,room,PAR,PSM,6263,650,1.45,24.8,13.2,92.56,48,79,PASS,,49,20.9,39.6
50kw,285,150,0.25,hot,PAR,PSM,6263,650,1.45,24.8,13.2,92.55,68,100,PASS,,69,20.9,39.6
50kw,285,150,0.5,cold,PAR,PSM,12525,650,1.45,47.9,26.4,93.64,16,48,PASS,,20,40.5,76.6
50kw,285,150,0.5,room,PAR,PSM,12525,650,1.45,47.9,26.4,93.62,52,84,PASS,,55,40.5,76.6
50kw,285,150,0.5,hot,PAR,PSM,12525,650,1.45,47.9,26.4,93.6,72,104,PASS,,75,40.5,76.6
50kw,285,150,0.75,cold,PAR,PSM,18788,650,1.45,71.4,39.6,93.46,21,54,PASS,,28,60.3,114.2
50kw,285,150,0.75,room,PAR,PSM,18788,650,1.45,71.4,39.6,93.43,57,91,PASS,,63,60.3,114.2
50kw,285,150,0.75,hot,PAR,PSM,18788,650,1.45,71.4,39.6,93.41,77,112,PASS,,83,60.3,114.2
50kw,285,150,1,cold,PAR,PSM,25050,650,1.45,95,52.8,92.98,27,63,PASS,,38,80.2,151.9
50kw,285,150,1,room,PAR,PSM,25050,650,1.45,95,52.8,92.93,63,102,PASS,,73,80.2,151.9
50kw,285,150,1,hot,PAR,PSM,25050,650,1.45,95,52.8,92.91,84,124,PASS,,93,80.2,151.9
50kw,285,200,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,200,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,200,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,200,0.05,cold,PAR,PSM,1670,650,1.45,10.9,3.5,88.19,11,27,PASS,,11,9.2,17.4
50kw,285,200,0.05,room,PAR,PSM,1670,650,1.45,10.9,3.5,88.19,46,62,PASS,,46,9.2,17.4
50kw,285,200,0.05,hot,PAR,PSM,1670,650,1.45,10.9,3.5,88.18,66,82,PASS,,66,9.2,17.4
50kw,285,200,0.1,cold,PAR,PSM,3340,650,1.45,13.6,7,92.67,11,27,PASS,,11,11.5,21.8
50kw,285,200,0.1,room,PAR,PSM,3340,650,1.45,13.6,7,92.66,46,62,PASS,,46,11.5,21.8
50kw,285,200,0.1,hot,PAR,PSM,3340,650,1.45,13.6,7,92.66,66,83,PASS,,66,11.5,21.8
50kw,285,200,0.25,cold,PAR,PSM,8350,650,1.45,25.6,17.6,95.16,14,28,PASS,,14,21.6,41
50kw,285,200,0.25,room,PAR,PSM,8350,650,1.45,25.6,17.6,95.14,49,64,PASS,,49,21.6,41
50kw,285,200,0.25,hot,PAR,PSM,8350,650,1.45,25.6,17.6,95.13,69,84,PASS,,69,21.6,41
50kw,285,200,0.5,cold,PAR,PSM,16700,650,1.45,48.3,35.2,95.41,19,32,PASS,,20,40.8,77.3
50kw,285,200,0.5,room,PAR,PSM,16700,650,1.45,48.3,35.2,95.38,55,67,PASS,,55,40.8,77.3
50kw,285,200,0.5,hot,PAR,PSM,16700,650,1.45,48.3,35.2,95.36,75,88,PASS,,75,40.8,77.3
50kw,285,200,0.75,cold,PAR,PSM,25050,650,1.45,71.7,52.8,95.01,27,40,PASS,,28,60.5,114.7
50kw,285,200,0.75,room,PAR,PSM,25050,650,1.45,71.7,52.8,94.97,63,77,PASS,,63,60.5,114.7
50kw,285,200,0.75,hot,PAR,PSM,25050,650,1.45,71.7,52.8,94.94,84,98,PASS,,83,60.5,114.7
50kw,285,200,1,cold,PAR,PSM,33400,650,1.45,95.2,70.5,94.46,36,56,PASS,,38,80.4,152.3
50kw,285,200,1,room,PAR,PSM,33400,650,1.45,95.2,70.5,94.39,74,94,PASS,,73,80.4,152.3
50kw,285,200,1,hot,PAR,PSM,33400,650,1.45,95.2,70.5,94.36,95,116,PASS,,93,80.4,152.3
50kw,285,250,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,250,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,250,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,250,0.05,cold,PAR,PSM,2088,650,1.45,13.1,4.4,94.16,11,14,PASS,,11,11.1,21
50kw,285,250,0.05,room,PAR,PSM,2088,650,1.45,13.1,4.4,94.16,46,49,PASS,,46,11.1,21
50kw,285,250,0.05,hot,PAR,PSM,2088,650,1.45,13.1,4.4,94.16,66,69,PASS,,66,11.1,21
50kw,285,250,0.1,cold,PAR,PSM,4175,650,1.45,15.5,8.8,96.05,12,15,PASS,,11,13.1,24.7
50kw,285,250,0.1,room,PAR,PSM,4175,650,1.45,15.5,8.8,96.05,47,50,PASS,,46,13.1,24.7
50kw,285,250,0.1,hot,PAR,PSM,4175,650,1.45,15.5,8.8,96.04,67,70,PASS,,66,13.1,24.7
50kw,285,250,0.25,cold,PAR,PSM,10438,650,1.45,26.6,22,96.82,15,19,PASS,,14,22.5,42.6
50kw,285,250,0.25,room,PAR,PSM,10438,650,1.45,26.6,22,96.8,50,54,PASS,,49,22.5,42.6
50kw,285,250,0.25,hot,PAR,PSM,10438,650,1.45,26.6,22,96.79,71,74,PASS,,69,22.5,42.6
50kw,285,250,0.5,cold,PAR,PSM,20875,650,1.45,48.9,44,96.49,23,28,PASS,,20,41.3,78.2
50kw,285,250,0.5,room,PAR,PSM,20875,650,1.45,48.9,44,96.45,59,64,PASS,,55,41.3,78.2
50kw,285,250,0.5,hot,PAR,PSM,20875,650,1.45,48.9,44,96.43,79,84,PASS,,75,41.3,78.2
50kw,285,250,0.75,cold,PAR,PSM,31313,650,1.45,72,66.1,95.92,34,40,PASS,,28,60.8,115.3
50kw,285,250,0.75,room,PAR,PSM,31313,650,1.45,72,66.1,95.86,71,77,PASS,,63,60.8,115.3
50kw,285,250,0.75,hot,PAR,PSM,31313,650,1.45,72,66.1,95.82,92,98,PASS,,83,60.8,115.3
50kw,285,250,1,cold,PAR,PFM,41750,650,1.428,95.5,88.1,95.1,48,51,PASS,,38,65.9,126.7
50kw,285,250,1,room,PAR,PFM,41750,650,1.428,95.5,88.1,95.02,87,89,PASS,,73,65.9,126.7
50kw,285,250,1,hot,PAR,PFM,41750,650,1.428,95.5,88.1,94.97,110,111,PASS,,93,65.9,126.7
50kw,285,300,0,cold,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,300,0,room,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,300,0,hot,PAR,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,300,0.05,cold,PAR,PFM,2159,650,1.191,18.3,4.6,94.04,11,14,PASS,,11,11.2,25.9
50kw,285,300,0.05,room,PAR,PFM,2159,650,1.191,18.3,4.6,94.04,46,49,PASS,,46,11.2,25.9
50kw,285,300,0.05,hot,PAR,PFM,2159,650,1.191,18.3,4.6,94.03,66,69,PASS,,66,11.2,25.9
50kw,285,300,0.1,cold,PAR,PFM,4318,650,1.191,19.6,9.1,96.13,12,15,PASS,,11,12,27.8
50kw,285,300,0.1,room,PAR,PFM,4318,650,1.191,19.6,9.1,96.12,47,50,PASS,,46,12,27.8
50kw,285,300,0.1,hot,PAR,PFM,4318,650,1.191,19.6,9.1,96.12,67,70,PASS,,66,12,27.8
50kw,285,300,0.25,cold,PAR,PFM,10795,650,1.189,27.1,22.8,97.06,15,17,PASS,,13,16.6,38.4
50kw,285,300,0.25,room,PAR,PFM,10795,650,1.189,27.1,22.8,97.04,51,52,PASS,,48,16.6,38.4
50kw,285,300,0.25,hot,PAR,PFM,10795,650,1.189,27.1,22.8,97.03,71,72,PASS,,68,16.6,38.4
50kw,285,300,0.5,cold,PAR,PFM,21591,650,1.183,44.6,45.5,96.95,23,20,PASS,,18,21.1,49
50kw,285,300,0.5,room,PAR,PFM,21591,650,1.183,44.6,45.5,96.91,59,56,PASS,,53,21.1,49
50kw,285,300,0.5,hot,PAR,PFM,21591,650,1.183,44.6,45.5,96.89,80,77,PASS,,73,21.1,49
50kw,285,300,0.75,cold,PAR,PFM,32386,650,1.175,63.8,68.3,96.52,35,26,PASS,,25,26.1,61
50kw,285,300,0.75,room,PAR,PFM,32386,650,1.175,63.8,68.3,96.46,72,63,PASS,,60,26.1,61
50kw,285,300,0.75,hot,PAR,PFM,32386,650,1.175,63.8,68.3,96.42,94,83,PASS,,80,26.1,61
50kw,285,300,1,cold,PAR,PFM,43182,650,1.166,83.6,91.1,95.99,50,34,PASS,,33,31.6,74.6
50kw,285,300,1,room,PAR,PFM,43182,650,1.166,83.6,91.1,95.9,90,72,PASS,,68,31.6,74.6
50kw,285,300,1,hot,PAR,PFM,43182,650,1.166,83.6,91.1,95.85,113,93,PASS,,88,31.6,74.6
50kw,285,400,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,400,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,400,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,400,0.05,cold,PAR,PFM,2159,830,1.084,26.4,4.6,92.47,11,17,PASS,,10,18.8,37.3
50kw,285,400,0.05,room,PAR,PFM,2159,830,1.084,26.4,4.6,92.46,46,53,PASS,,45,18.8,37.3
50kw,285,400,0.05,hot,PAR,PFM,2159,830,1.084,26.4,4.6,92.46,66,73,PASS,,65,18.8,37.3
50kw,285,400,0.1,cold,PAR,PFM,4318,830,1.084,26.9,9.1,95.47,12,18,PASS,,11,19.2,38
50kw,285,400,0.1,room,PAR,PFM,4318,830,1.084,26.9,9.1,95.46,47,53,PASS,,46,19.2,38
50kw,285,400,0.1,hot,PAR,PFM,4318,830,1.084,26.9,9.1,95.46,67,73,PASS,,66,19.2,38
50kw,285,400,0.25,cold,PAR,PFM,10795,830,1.084,30.3,22.8,97.07,17,19,PASS,,12,21.6,42.9
50kw,285,400,0.25,room,PAR,PFM,10795,830,1.084,30.3,22.8,97.05,52,54,PASS,,47,21.6,42.9
50kw,285,400,0.25,hot,PAR,PFM,10795,830,1.084,30.3,22.8,97.03,72,74,PASS,,67,21.6,42.9
50kw,285,400,0.5,cold,PAR,PFM,21591,830,1.083,40.3,45.5,97.17,28,22,PASS,,16,28.3,56.3
50kw,285,400,0.5,room,PAR,PFM,21591,830,1.083,40.3,45.5,97.11,64,58,PASS,,51,28.3,56.3
50kw,285,400,0.5,hot,PAR,PFM,21591,830,1.083,40.3,45.5,97.08,85,78,PASS,,71,28.3,56.3
50kw,285,400,0.75,cold,PAR,PFM,32386,830,1.083,52.9,68.3,96.91,43,25,PASS,,20,29.9,59.4
50kw,285,400,0.75,room,PAR,PFM,32386,830,1.083,52.9,68.3,96.82,81,61,PASS,,55,29.9,59.4
50kw,285,400,0.75,hot,PAR,PFM,32386,830,1.083,52.9,68.3,96.77,103,82,PASS,,75,29.9,59.4
50kw,285,400,1,cold,PAR,PFM,43182,830,1.082,66.6,91.1,96.48,65,29,PASS,,25,31.9,63.4
50kw,285,400,1,room,PAR,PFM,43182,830,1.082,66.6,91.1,96.36,107,65,PASS,,60,31.9,63.4
50kw,285,400,1,hot,PAR,PFM,43182,830,1.082,66.6,91.1,96.28,130,86,PASS,,80,31.9,63.4
50kw,285,500,0,cold,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,500,0,room,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,500,0,hot,PAR,IDLE,0,830,,0,0,,,,PASS,standby
50kw,285,500,0.05,cold,PAR,PFM,2159,830,0.609,58.3,4.6,87.93,11,24,PASS,,10,23.3,82.5
50kw,285,500,0.05,room,PAR,PFM,2159,830,0.609,58.3,4.6,87.93,46,60,PASS,,45,23.3,82.5
50kw,285,500,0.05,hot,PAR,PFM,2159,830,0.609,58.3,4.6,87.92,66,81,PASS,,65,23.3,82.5
50kw,285,500,0.1,cold,PAR,PFM,4318,830,0.608,58.5,9.1,93.1,12,24,PASS,,11,23.4,82.7
50kw,285,500,0.1,room,PAR,PFM,4318,830,0.608,58.5,9.1,93.09,47,60,PASS,,46,23.4,82.7
50kw,285,500,0.1,hot,PAR,PFM,4318,830,0.608,58.5,9.1,93.08,67,81,PASS,,66,23.4,82.7
50kw,285,500,0.25,cold,PAR,PFM,10795,830,0.607,59.7,22.8,96.28,17,24,PASS,,12,23.8,84.4
50kw,285,500,0.25,room,PAR,PFM,10795,830,0.607,59.7,22.8,96.25,52,61,PASS,,47,23.8,84.4
50kw,285,500,0.25,hot,PAR,PFM,10795,830,0.607,59.7,22.8,96.23,72,81,PASS,,67,23.8,84.4
50kw,285,500,0.5,cold,PAR,PFM,21591,830,0.603,63.7,45.5,97.01,28,26,PASS,,14,25.3,90.1
50kw,285,500,0.5,room,PAR,PFM,21591,830,0.603,63.7,45.5,96.95,64,62,PASS,,49,25.3,90.1
50kw,285,500,0.5,hot,PAR,PFM,21591,830,0.603,63.7,45.5,96.92,85,83,PASS,,69,25.3,90.1
50kw,285,500,0.75,cold,PAR,PFM,32386,830,0.596,69.9,68.3,96.93,43,28,PASS,,17,27.4,98.9
50kw,285,500,0.75,room,PAR,PFM,32386,830,0.596,69.9,68.3,96.85,81,65,PASS,,52,27.4,98.9
50kw,285,500,0.75,hot,PAR,PFM,32386,830,0.596,69.9,68.3,96.8,103,86,PASS,,72,27.4,98.9
50kw,285,500,1,cold,PAR,PFM,43182,830,0.585,77.9,91.1,96.64,65,31,PASS,,21,28.4,104.5
50kw,285,500,1,room,PAR,PFM,43182,830,0.585,77.9,91.1,96.51,107,68,PASS,,56,28.4,104.5
50kw,285,500,1,hot,PAR,PFM,43182,830,0.585,77.9,91.1,96.44,130,90,PASS,,76,28.4,104.5
50kw,285,500,0,cold,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,500,0,room,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,500,0,hot,SER,IDLE,0,650,,0,0,,,,PASS,standby
50kw,285,500,0.05,cold,SER,PSM,2159,650,1.45,13.2,4.6,94.48,11,14,PASS,,11,11.1,21.1
50kw,285,500,0.05,room,SER,PSM,2159,650,1.45,13.2,4.6,94.48,46,49,PASS,,46,11.1,21.1
50kw,285,500,0.05,hot,SER,PSM,2159,650,1.45,13.2,4.6,94.47,66,69,PASS,,66,11.1,21.1
50kw,285,500,0.1,cold,SER,PSM,4318,650,1.45,15.7,9.1,96.31,12,15,PASS,,11,13.2,25.1
50kw,285,500,0.1,room,SER,PSM,4318,650,1.45,15.7,9.1,96.3,47,50,PASS,,46,13.2,25.1
50kw,285,500,0.1,hot,SER,PSM,4318,650,1.45,15.7,9.1,96.29,67,70,PASS,,66,13.2,25.1
50kw,285,500,0.25,cold,SER,PSM,10795,650,1.45,27.4,22.8,97.02,15,19,PASS,,14,23.1,43.8
50kw,285,500,0.25,room,SER,PSM,10795,650,1.45,27.4,22.8,97,51,54,PASS,,49,23.1,43.8
50kw,285,500,0.25,hot,SER,PSM,10795,650,1.45,27.4,22.8,96.98,71,74,PASS,,69,23.1,43.8
50kw,285,500,0.5,cold,SER,PSM,21591,650,1.45,50.5,45.5,96.65,23,29,PASS,,21,42.6,80.7
50kw,285,500,0.5,room,SER,PSM,21591,650,1.45,50.5,45.5,96.61,59,65,PASS,,56,42.6,80.7
50kw,285,500,0.5,hot,SER,PSM,21591,650,1.45,50.5,45.5,96.59,80,85,PASS,,76,42.6,80.7
50kw,285,500,0.75,cold,SER,PSM,32386,650,1.45,74.4,68.3,96.05,35,42,PASS,,29,62.9,119.1
50kw,285,500,0.75,room,SER,PSM,32386,650,1.45,74.4,68.3,95.99,72,79,PASS,,64,62.9,119.1
50kw,285,500,0.75,hot,SER,PSM,32386,650,1.45,74.4,68.3,95.95,94,100,PASS,,84,62.9,119.1
50kw,285,500,1,cold,SER,PFM,43182,650,1.42,98.7,91.1,95.2,50,53,PASS,,40,67.7,130.9
50kw,285,500,1,room,SER,PFM,43182,650,1.42,98.7,91.1,95.12,90,92,PASS,,75,67.7,130.9
